data,ticker,peso,dinheiro_por_acao,preco_compra,quantidade_acoes,preco_fechamento_ajustado
2013-09-02,PFRM3,0.5,9606.435208638906,16.24,579.3989872520451,16.58
2013-09-03,ETER3,0.5,8334.623408217476,19.61,479.8286360516681,17.37
2013-09-03,PFRM3,0.5,9490.555411188498,16.24,579.3989872520451,16.38
2013-09-04,ETER3,0.5,8651.310308011576,19.61,479.8286360516681,18.03
2013-09-04,PFRM3,0.5,9484.76142131598,16.24,579.3989872520451,16.37
2013-09-05,ETER3,0.5,8680.100026174676,19.61,479.8286360516681,18.09
2013-09-05,PFRM3,0.5,9421.027532718255,16.24,579.3989872520451,16.26
2013-09-06,ETER3,0.5,8790.46061246656,19.61,479.8286360516681,18.32
2013-09-06,PFRM3,0.5,9397.85157322817,16.24,579.3989872520451,16.22
2013-09-09,ETER3,0.5,9074.299856836788,18.32,496.40590026459444,18.28
2013-09-09,KEPL3,0.5,9094.15609284737,1.86,4889.331232713639,1.86
2013-09-10,ETER3,0.5,8979.982735786512,18.32,496.40590026459444,18.09
2013-09-10,KEPL3,0.5,9143.049405174506,1.86,4889.331232713639,1.87
2013-09-11,ETER3,0.5,9064.371738831494,18.32,496.40590026459444,18.26
2013-09-11,KEPL3,0.5,9534.195903791597,1.86,4889.331232713639,1.95
2013-09-12,ETER3,0.5,9074.299856836788,18.32,496.40590026459444,18.28
2013-09-12,KEPL3,0.5,9485.30259146446,1.86,4889.331232713639,1.94
2013-09-13,ETER3,0.5,9183.509154894997,18.32,496.40590026459444,18.5
2013-09-13,KEPL3,0.5,9485.30259146446,1.86,4889.331232713639,1.94
2013-09-16,ETER3,0.5,9133.868564868537,18.32,496.40590026459444,18.4
2013-09-16,KEPL3,0.5,9534.195903791597,1.86,4889.331232713639,1.95
2013-09-17,ETER3,0.5,9173.581036889706,18.32,496.40590026459444,18.48
2013-09-17,KEPL3,0.5,9534.195903791597,1.86,4889.331232713639,1.95
2013-09-18,ETER3,0.5,9173.581036889706,18.32,496.40590026459444,18.48
2013-09-18,KEPL3,0.5,9583.089216118733,1.86,4889.331232713639,1.96
2013-09-19,ETER3,0.5,9267.898157939979,18.32,496.40590026459444,18.67
2013-09-19,KEPL3,0.5,9583.089216118733,1.86,4889.331232713639,1.96
2013-09-20,ETER3,0.5,9248.041921929394,18.32,496.40590026459444,18.63
2013-09-20,KEPL3,0.5,9534.195903791597,1.86,4889.331232713639,1.95
2013-09-23,ETER3,0.5,9267.898157939979,18.32,496.40590026459444,18.67
2013-09-23,KEPL3,0.5,9583.089216118733,1.86,4889.331232713639,1.96
2013-09-24,ETER3,0.5,9501.208931064339,18.32,496.40590026459444,19.14
2013-09-24,KEPL3,0.5,9583.089216118733,1.86,4889.331232713639,1.96
2013-09-25,ETER3,0.5,9431.712105027294,18.32,496.40590026459444,19.0
2013-09-25,KEPL3,0.5,9680.875840773006,1.86,4889.331232713639,1.98
2013-09-26,ETER3,0.5,9540.921403085504,18.32,496.40590026459444,19.22
2013-09-26,KEPL3,0.5,9778.662465427278,1.86,4889.331232713639,2.0
2013-09-27,ETER3,0.5,9734.519704188697,18.32,496.40590026459444,19.61
2013-09-27,KEPL3,0.5,9778.662465427278,1.86,4889.331232713639,2.0
2013-09-30,ETER3,0.5,9714.663468178112,18.32,496.40590026459444,19.57
2013-09-30,KEPL3,0.5,9827.555777754413,1.86,4889.331232713639,2.01
2013-10-01,ETER3,0.5,9818.908707233679,18.32,496.40590026459444,19.78
2013-10-01,KEPL3,0.5,9778.662465427278,1.86,4889.331232713639,2.0
2013-10-02,ETER3,0.5,10052.219480358037,18.32,496.40590026459444,20.25
2013-10-02,KEPL3,0.5,9974.235714735823,1.86,4889.331232713639,2.04
2013-10-03,ETER3,0.5,9848.693061249554,18.32,496.40590026459444,19.84
2013-10-03,KEPL3,0.5,10023.12902706296,1.86,4889.331232713639,2.05
2013-10-04,ETER3,0.5,9992.650772326286,18.32,496.40590026459444,20.13
2013-10-04,KEPL3,0.5,10512.062150334325,1.86,4889.331232713639,2.15
2013-10-07,ETER3,0.5,9898.333651276014,18.32,496.40590026459444,19.94
2013-10-07,KEPL3,0.5,11098.78189825996,1.86,4889.331232713639,2.27
2013-10-08,KEPL3,0.5,10822.301847117658,2.27,4624.915319281051,2.34
2013-10-08,MAGG3,0.5,10279.338297578704,30.65,342.53043310825404,30.01
2013-10-09,KEPL3,0.5,10914.80015350328,2.27,4624.915319281051,2.36
2013-10-09,MAGG3,0.5,10046.41760306509,30.65,342.53043310825404,29.33
2013-10-10,KEPL3,0.5,10961.049306696092,2.27,4624.915319281051,2.37
2013-10-10,MAGG3,0.5,9981.336820774522,30.65,342.53043310825404,29.14
2013-10-11,KEPL3,0.5,10961.049306696092,2.27,4624.915319281051,2.37
2013-10-11,MAGG3,0.5,10108.073081024577,30.65,342.53043310825404,29.51
2013-10-14,KEPL3,0.5,10683.554387539229,2.27,4624.915319281051,2.31
2013-10-14,MAGG3,0.5,10029.29108140968,30.65,342.53043310825404,29.28
2013-10-15,KEPL3,0.5,10729.803540732037,2.27,4624.915319281051,2.32
2013-10-15,MAGG3,0.5,9905.980125490707,30.65,342.53043310825404,28.92
2013-10-16,KEPL3,0.5,10914.80015350328,2.27,4624.915319281051,2.36
2013-10-16,MAGG3,0.5,9919.681342815038,30.65,342.53043310825404,28.96
2013-10-17,KEPL3,0.5,11053.547613081711,2.27,4624.915319281051,2.39
2013-10-17,MAGG3,0.5,9779.243865240653,30.65,342.53043310825404,28.55
2013-10-18,KEPL3,0.5,11099.796766274521,2.27,4624.915319281051,2.4
2013-10-18,MAGG3,0.5,9871.727082179881,30.65,342.53043310825404,28.82
2013-10-21,KEPL3,0.5,10683.554387539229,2.27,4624.915319281051,2.31
2013-10-21,MAGG3,0.5,9796.370386896066,30.65,342.53043310825404,28.6
2013-10-22,KEPL3,0.5,10591.056081153607,2.27,4624.915319281051,2.29
2013-10-22,MAGG3,0.5,9981.336820774522,30.65,342.53043310825404,29.14
2013-10-23,KEPL3,0.5,10406.059468382364,2.27,4624.915319281051,2.25
2013-10-23,MAGG3,0.5,9888.853603835294,30.65,342.53043310825404,28.87
2013-10-24,KEPL3,0.5,10128.5645492255,2.27,4624.915319281051,2.19
2013-10-24,MAGG3,0.5,9936.807864470451,30.65,342.53043310825404,29.01
2013-10-25,KEPL3,0.5,10082.31539603269,2.27,4624.915319281051,2.18
2013-10-25,MAGG3,0.5,9950.50908179478,30.65,342.53043310825404,29.05
